תאריך,מחיר קניה,מחיר פדיון,שיעור הוספה (%),דמי ניהול (%),שווי נכסים במיל' ₪,דמי נאמנות
14/11/2021 00:00:00,689.97,689.97,0.000,2.460,358.7,0.050
11/11/2021 00:00:00,685.86,685.86,0.000,2.460,358.7,0.050
10/11/2021 00:00:00,686.69,686.69,0.000,2.460,358.7,0.050
09/11/2021 00:00:00,691.72,691.72,0.000,2.460,358.7,0.050
08/11/2021 00:00:00,691.10,691.10,0.000,2.460,358.7,0.050
07/11/2021 00:00:00,690.70,690.70,0.000,2.460,332.7,0.050
04/11/2021 00:00:00,686.30,686.30,0.000,2.460,332.7,0.050
03/11/2021 00:00:00,683.48,683.48,0.000,2.460,332.7,0.050
02/11/2021 00:00:00,681.93,681.93,0.000,2.460,332.7,0.050
01/11/2021 00:00:00,677.27,677.27,0.000,2.460,332.7,0.050
31/10/2021 00:00:00,675.25,675.25,0.000,2.460,332.7,0.050
28/10/2021 00:00:00,671.39,671.39,0.000,2.460,332.7,0.050
27/10/2021 00:00:00,668.19,668.19,0.000,2.460,332.7,0.050
26/10/2021 00:00:00,666.64,666.64,0.000,2.460,332.7,0.050
25/10/2021 00:00:00,663.06,663.06,0.000,2.460,332.7,0.050
24/10/2021 00:00:00,663.16,663.16,0.000,2.460,332.7,0.050
21/10/2021 00:00:00,662.81,662.81,0.000,2.460,332.7,0.050
20/10/2021 00:00:00,659.59,659.59,0.000,2.460,332.7,0.050
19/10/2021 00:00:00,656.44,656.44,0.000,2.460,332.7,0.050
18/10/2021 00:00:00,652.27,652.27,0.000,2.460,332.7,0.050
17/10/2021 00:00:00,656.93,656.93,0.000,2.460,332.7,0.050
14/10/2021 00:00:00,657.16,657.16,0.000,2.460,332.7,0.050
13/10/2021 00:00:00,654.83,654.83,0.000,2.460,332.7,0.050
12/10/2021 00:00:00,648.27,648.27,0.000,2.460,332.7,0.050
11/10/2021 00:00:00,645.54,645.54,0.000,2.460,332.7,0.050
10/10/2021 00:00:00,639.16,639.16,0.000,2.460,332.7,0.050
07/10/2021 00:00:00,633.85,633.85,0.000,2.460,328.3,0.050
06/10/2021 00:00:00,632.30,632.30,0.000,2.460,328.3,0.050
05/10/2021 00:00:00,634.14,634.14,0.000,2.460,328.3,0.050
04/10/2021 00:00:00,636.30,636.30,0.000,2.460,328.3,0.050
03/10/2021 00:00:00,638.22,638.22,0.000,2.460,328.3,0.050
30/09/2021 00:00:00,635.37,635.37,0.000,2.460,328.3,0.050
29/09/2021 00:00:00,636.04,636.04,0.000,2.460,328.3,0.050
26/09/2021 00:00:00,640.05,640.05,0.000,2.460,328.3,0.050
23/09/2021 00:00:00,637.96,637.96,0.000,2.460,328.3,0.050
22/09/2021 00:00:00,635.22,635.22,0.000,2.460,328.3,0.050
19/09/2021 00:00:00,634.48,634.48,0.000,2.460,328.3,0.050
14/09/2021 00:00:00,631.15,631.15,0.000,2.460,328.3,0.050
13/09/2021 00:00:00,629.63,629.63,0.000,2.460,328.3,0.050
12/09/2021 00:00:00,621.80,621.80,0.000,2.460,323.8,0.050
09/09/2021 00:00:00,621.93,621.93,0.000,2.460,323.8,0.050
05/09/2021 00:00:00,626.02,626.02,0.000,2.460,323.8,0.050
02/09/2021 00:00:00,622.96,622.96,0.000,2.460,323.8,0.050
01/09/2021 00:00:00,627.34,627.34,0.000,2.460,323.8,0.050
31/08/2021 00:00:00,625.81,625.81,0.000,2.460,323.8,0.050
30/08/2021 00:00:00,625.61,625.61,0.000,2.460,323.8,0.050
29/08/2021 00:00:00,628.14,628.14,0.000,2.460,323.8,0.050
26/08/2021 00:00:00,621.38,621.38,0.000,2.460,323.8,0.050
25/08/2021 00:00:00,620.79,620.79,0.000,2.460,323.8,0.050
24/08/2021 00:00:00,616.47,616.47,0.000,2.460,323.8,0.050
23/08/2021 00:00:00,612.48,612.48,0.000,2.460,323.8,0.050
22/08/2021 00:00:00,607.68,607.68,0.000,2.460,323.8,0.050
19/08/2021 00:00:00,603.67,603.67,0.000,2.460,323.8,0.050
18/08/2021 00:00:00,605.12,605.12,0.000,2.460,323.8,0.050
17/08/2021 00:00:00,602.61,602.61,0.000,2.460,323.8,0.050
16/08/2021 00:00:00,605.03,605.03,0.000,2.460,323.8,0.050
15/08/2021 00:00:00,610.60,610.60,0.000,2.460,323.8,0.050
12/08/2021 00:00:00,607.52,607.52,0.000,2.460,323.8,0.050
11/08/2021 00:00:00,603.75,603.75,0.000,2.460,323.8,0.050
10/08/2021 00:00:00,604.60,604.60,0.000,2.460,323.8,0.050
09/08/2021 00:00:00,601.74,601.74,0.000,2.460,323.8,0.050
08/08/2021 00:00:00,607.32,607.32,0.000,2.460,323.8,0.050
05/08/2021 00:00:00,609.02,609.02,0.000,2.460,332.3,0.050
04/08/2021 00:00:00,611.22,611.22,0.000,2.460,332.3,0.050
03/08/2021 00:00:00,611.91,611.91,0.000,2.460,332.3,0.050
02/08/2021 00:00:00,617.98,617.98,0.000,2.460,332.3,0.050
01/08/2021 00:00:00,617.67,617.67,0.000,2.460,332.3,0.050
29/07/2021 00:00:00,617.06,617.06,0.000,2.460,332.3,0.050
28/07/2021 00:00:00,615.90,615.90,0.000,2.460,332.3,0.050
27/07/2021 00:00:00,614.97,614.97,0.000,2.460,332.3,0.050
26/07/2021 00:00:00,615.09,615.09,0.000,2.460,332.3,0.050
25/07/2021 00:00:00,618.77,618.77,0.000,2.460,332.3,0.050
22/07/2021 00:00:00,613.07,613.07,0.000,2.460,332.3,0.050
21/07/2021 00:00:00,610.54,610.54,0.000,2.460,332.3,0.050
20/07/2021 00:00:00,605.47,605.47,0.000,2.460,332.3,0.050
19/07/2021 00:00:00,603.27,603.27,0.000,2.460,332.3,0.050
15/07/2021 00:00:00,620.22,620.22,0.000,2.460,332.3,0.050
14/07/2021 00:00:00,626.73,626.73,0.000,2.460,332.3,0.050
13/07/2021 00:00:00,629.03,629.03,0.000,2.460,332.3,0.050
12/07/2021 00:00:00,629.69,629.69,0.000,2.460,332.3,0.050
11/07/2021 00:00:00,632.66,632.66,0.000,2.460,332.3,0.050
08/07/2021 00:00:00,627.25,627.25,0.000,2.460,330.0,0.050
07/07/2021 00:00:00,637.50,637.50,0.000,2.460,330.0,0.050
06/07/2021 00:00:00,637.16,637.16,0.000,2.460,330.0,0.050
05/07/2021 00:00:00,637.93,637.93,0.000,2.460,330.0,0.050
04/07/2021 00:00:00,637.38,637.38,0.000,2.460,330.0,0.050
01/07/2021 00:00:00,634.95,634.95,0.000,2.460,330.0,0.050
30/06/2021 00:00:00,634.22,634.22,0.000,2.460,330.0,0.050
29/06/2021 00:00:00,634.62,634.62,0.000,2.460,330.0,0.050
28/06/2021 00:00:00,634.48,634.48,0.000,2.460,330.0,0.050
27/06/2021 00:00:00,632.60,632.60,0.000,2.460,330.0,0.050
24/06/2021 00:00:00,634.59,634.59,0.000,2.460,330.0,0.050
23/06/2021 00:00:00,637.38,637.38,0.000,2.460,330.0,0.050
22/06/2021 00:00:00,639.17,639.17,0.000,2.460,330.0,0.050
21/06/2021 00:00:00,639.90,639.90,0.000,2.460,330.0,0.050
20/06/2021 00:00:00,637.74,637.74,0.000,2.460,330.0,0.050
17/06/2021 00:00:00,638.30,638.30,0.000,2.460,330.0,0.050
16/06/2021 00:00:00,641.94,641.94,0.000,2.460,330.0,0.050
15/06/2021 00:00:00,642.27,642.27,0.000,2.460,330.0,0.050
14/06/2021 00:00:00,637.94,637.94,0.000,2.460,330.0,0.050
13/06/2021 00:00:00,636.19,636.19,0.000,2.460,330.0,0.050
10/06/2021 00:00:00,630.02,630.02,0.000,2.460,330.0,0.050
09/06/2021 00:00:00,630.18,630.18,0.000,2.460,330.0,0.050
08/06/2021 00:00:00,630.84,630.84,0.000,2.460,330.0,0.050
07/06/2021 00:00:00,630.90,630.90,0.000,2.460,314.6,0.050
06/06/2021 00:00:00,631.00,631.00,0.000,2.460,314.6,0.050
03/06/2021 00:00:00,622.89,622.89,0.000,2.460,314.6,0.050
02/06/2021 00:00:00,629.78,629.78,0.000,2.460,314.6,0.050
01/06/2021 00:00:00,629.87,629.87,0.000,2.460,314.6,0.050
31/05/2021 00:00:00,634.40,634.40,0.000,2.460,314.6,0.050
30/05/2021 00:00:00,635.13,635.13,0.000,2.460,314.6,0.050
27/05/2021 00:00:00,631.42,631.42,0.000,2.460,314.6,0.050
26/05/2021 00:00:00,632.38,632.38,0.000,2.460,314.6,0.050
25/05/2021 00:00:00,632.86,632.86,0.000,2.460,314.6,0.050
24/05/2021 00:00:00,629.06,629.06,0.000,2.460,314.6,0.050
23/05/2021 00:00:00,629.01,629.01,0.000,2.460,314.6,0.050
20/05/2021 00:00:00,622.58,622.58,0.000,2.460,314.6,0.050
19/05/2021 00:00:00,616.85,616.85,0.000,2.460,314.6,0.050
18/05/2021 00:00:00,616.79,616.79,0.000,2.460,314.6,0.050
13/05/2021 00:00:00,605.89,605.89,0.000,2.460,314.6,0.050
12/05/2021 00:00:00,604.20,604.20,0.000,2.460,314.6,0.050
11/05/2021 00:00:00,602.88,602.88,0.000,2.460,314.6,0.050
10/05/2021 00:00:00,616.96,616.96,0.000,2.460,314.6,0.050
09/05/2021 00:00:00,618.45,618.45,0.000,2.460,314.6,0.050
06/05/2021 00:00:00,614.41,614.41,0.000,2.460,288.0,0.050
05/05/2021 00:00:00,621.28,621.28,0.000,2.460,288.0,0.050
04/05/2021 00:00:00,618.48,618.48,0.000,2.460,288.0,0.050
03/05/2021 00:00:00,620.01,620.01,0.000,2.460,288.0,0.050
02/05/2021 00:00:00,614.05,614.05,0.000,2.460,288.0,0.050
29/04/2021 00:00:00,612.93,612.93,0.000,2.460,288.0,0.050
28/04/2021 00:00:00,609.21,609.21,0.000,2.460,288.0,0.050
27/04/2021 00:00:00,607.00,607.00,0.000,2.460,288.0,0.050
26/04/2021 00:00:00,602.42,602.42,0.000,2.460,288.0,0.050
25/04/2021 00:00:00,602.78,602.78,0.000,2.460,288.0,0.050
22/04/2021 00:00:00,599.29,599.29,0.000,2.460,288.0,0.050
21/04/2021 00:00:00,596.32,596.32,0.000,2.460,288.0,0.050
20/04/2021 00:00:00,597.01,597.01,0.000,2.460,288.0,0.050
19/04/2021 00:00:00,595.59,595.59,0.000,2.460,288.0,0.050
18/04/2021 00:00:00,590.14,590.14,0.000,2.460,288.0,0.050
13/04/2021 00:00:00,585.82,585.82,0.000,2.460,288.0,0.050
12/04/2021 00:00:00,584.07,584.07,0.000,2.460,288.0,0.050
11/04/2021 00:00:00,584.35,584.35,0.000,2.460,288.0,0.050
08/04/2021 00:00:00,579.67,579.67,0.000,2.460,278.1,0.050
07/04/2021 00:00:00,577.44,577.44,0.000,2.460,278.1,0.050
06/04/2021 00:00:00,576.28,576.28,0.000,2.460,278.1,0.050
05/04/2021 00:00:00,574.21,574.21,0.000,2.460,278.1,0.050
04/04/2021 00:00:00,580.01,580.01,0.000,2.460,278.1,0.050
01/04/2021 00:00:00,574.76,574.76,0.000,2.460,278.1,0.050
31/03/2021 00:00:00,570.50,570.50,0.000,2.460,278.1,0.050
30/03/2021 00:00:00,571.33,571.33,0.000,2.460,278.1,0.050
29/03/2021 00:00:00,569.02,569.02,0.000,2.460,278.1,0.050
25/03/2021 00:00:00,561.70,561.70,0.000,2.460,278.1,0.050
24/03/2021 00:00:00,565.29,565.29,0.000,2.460,278.1,0.050
22/03/2021 00:00:00,567.44,567.44,0.000,2.460,278.1,0.050
21/03/2021 00:00:00,562.79,562.79,0.000,2.460,278.1,0.050
18/03/2021 00:00:00,558.76,558.76,0.000,2.460,278.1,0.050
17/03/2021 00:00:00,555.69,555.69,0.000,2.460,278.1,0.050
16/03/2021 00:00:00,557.12,557.12,0.000,2.460,278.1,0.050
15/03/2021 00:00:00,554.86,554.86,0.000,2.460,278.1,0.050
14/03/2021 00:00:00,556.91,556.91,0.000,2.460,278.1,0.050
11/03/2021 00:00:00,553.63,553.63,0.000,2.460,278.1,0.050
10/03/2021 00:00:00,549.04,549.04,0.000,2.460,278.1,0.050
09/03/2021 00:00:00,545.87,545.87,0.000,2.460,278.1,0.050
08/03/2021 00:00:00,542.27,542.27,0.000,2.460,278.1,0.050
07/03/2021 00:00:00,548.54,548.54,0.000,2.460,272.5,0.050
04/03/2021 00:00:00,549.14,549.14,0.000,2.460,272.5,0.050
03/03/2021 00:00:00,555.54,555.54,0.000,2.460,272.5,0.050
02/03/2021 00:00:00,554.44,554.44,0.000,2.460,272.5,0.050
01/03/2021 00:00:00,553.47,553.47,0.000,2.460,272.5,0.050
28/02/2021 00:00:00,548.56,548.56,0.000,2.460,272.5,0.050
25/02/2021 00:00:00,549.12,549.12,0.000,2.460,272.5,0.050
24/02/2021 00:00:00,549.52,549.52,0.000,2.460,272.5,0.050
23/02/2021 00:00:00,547.63,547.63,0.000,2.460,272.5,0.050
22/02/2021 00:00:00,558.51,558.51,0.000,2.460,272.5,0.050
21/02/2021 00:00:00,561.72,561.72,0.000,2.460,272.5,0.050
18/02/2021 00:00:00,557.84,557.84,0.000,2.460,272.5,0.050
17/02/2021 00:00:00,563.79,563.79,0.000,2.460,272.5,0.050
16/02/2021 00:00:00,568.64,568.64,0.000,2.460,272.5,0.050
15/02/2021 00:00:00,570.66,570.66,0.000,2.460,272.5,0.050
14/02/2021 00:00:00,565.71,565.71,0.000,2.460,272.5,0.050
11/02/2021 00:00:00,561.55,561.55,0.000,2.460,272.5,0.050
10/02/2021 00:00:00,565.79,565.79,0.000,2.460,272.5,0.050
09/02/2021 00:00:00,562.95,562.95,0.000,2.460,272.5,0.050
08/02/2021 00:00:00,560.23,560.23,0.000,2.460,272.5,0.050
07/02/2021 00:00:00,560.46,560.46,0.000,2.460,272.3,0.050
04/02/2021 00:00:00,551.63,551.63,0.000,2.460,272.3,0.050
03/02/2021 00:00:00,556.62,556.62,0.000,2.460,272.3,0.050
02/02/2021 00:00:00,554.89,554.89,0.000,2.460,272.3,0.050
01/02/2021 00:00:00,544.70,544.70,0.000,2.460,272.3,0.050
31/01/2021 00:00:00,537.94,537.94,0.000,2.460,272.3,0.050
28/01/2021 00:00:00,540.83,540.83,0.000,2.460,272.3,0.050
27/01/2021 00:00:00,540.92,540.92,0.000,2.460,272.3,0.050
26/01/2021 00:00:00,542.80,542.80,0.000,2.460,272.3,0.050
25/01/2021 00:00:00,543.71,543.71,0.000,2.460,272.3,0.050
24/01/2021 00:00:00,544.92,544.92,0.000,2.460,272.3,0.050
21/01/2021 00:00:00,547.52,547.52,0.000,2.460,272.3,0.050
20/01/2021 00:00:00,552.85,552.85,0.000,2.460,272.3,0.050
19/01/2021 00:00:00,551.33,551.33,0.000,2.460,272.3,0.050
18/01/2021 00:00:00,547.52,547.52,0.000,2.460,272.3,0.050
17/01/2021 00:00:00,546.25,546.25,0.000,2.460,272.3,0.050
14/01/2021 00:00:00,548.36,548.36,0.000,2.460,272.3,0.050
13/01/2021 00:00:00,549.12,549.12,0.000,2.460,272.3,0.050
12/01/2021 00:00:00,544.87,544.87,0.000,2.460,272.3,0.050
11/01/2021 00:00:00,544.85,544.85,0.000,2.460,272.3,0.050
10/01/2021 00:00:00,544.73,544.73,0.000,2.460,272.3,0.050
07/01/2021 00:00:00,535.73,535.73,0.000,2.460,247.3,0.050
06/01/2021 00:00:00,535.25,535.25,0.000,2.460,247.3,0.050
05/01/2021 00:00:00,534.10,534.10,0.000,2.460,247.3,0.050
04/01/2021 00:00:00,537.09,537.09,0.000,2.460,247.3,0.050
03/01/2021 00:00:00,534.71,534.71,0.000,2.460,247.3,0.050
31/12/2020 00:00:00,526.63,526.63,0.000,2.460,247.3,0.050
30/12/2020 00:00:00,525.51,525.51,0.000,2.460,247.3,0.050
29/12/2020 00:00:00,520.44,520.44,0.000,2.460,247.3,0.050
28/12/2020 00:00:00,519.33,519.33,0.000,2.460,247.3,0.050
27/12/2020 00:00:00,515.59,515.59,0.000,2.460,247.3,0.050
24/12/2020 00:00:00,507.50,507.50,0.000,2.460,247.3,0.050
23/12/2020 00:00:00,505.47,505.47,0.000,2.460,247.3,0.050
22/12/2020 00:00:00,503.50,503.50,0.000,2.460,247.3,0.050
21/12/2020 00:00:00,501.20,501.20,0.000,2.460,247.3,0.050
20/12/2020 00:00:00,508.75,508.75,0.000,2.460,247.3,0.050
17/12/2020 00:00:00,511.30,511.30,0.000,2.460,247.3,0.050
16/12/2020 00:00:00,510.33,510.33,0.000,2.460,247.3,0.050
15/12/2020 00:00:00,504.67,504.67,0.000,2.460,247.3,0.050
14/12/2020 00:00:00,506.43,506.43,0.000,2.460,247.3,0.050
13/12/2020 00:00:00,500.52,500.52,0.000,2.460,247.3,0.050
10/12/2020 00:00:00,496.75,496.75,0.000,2.460,247.3,0.050
09/12/2020 00:00:00,499.65,499.65,0.000,2.460,247.3,0.050
08/12/2020 00:00:00,497.40,497.40,0.000,2.460,247.3,0.050
07/12/2020 00:00:00,496.97,496.97,0.000,2.460,223.8,0.050
06/12/2020 00:00:00,496.66,496.66,0.000,2.460,223.8,0.050
03/12/2020 00:00:00,494.06,494.06,0.000,2.460,223.8,0.050
02/12/2020 00:00:00,489.28,489.28,0.000,2.460,223.8,0.050
01/12/2020 00:00:00,492.71,492.71,0.000,2.460,223.8,0.050
30/11/2020 00:00:00,492.89,492.89,0.000,2.460,223.8,0.050
29/11/2020 00:00:00,496.35,496.35,0.000,2.460,223.8,0.050
26/11/2020 00:00:00,495.89,495.89,0.000,2.460,223.8,0.050
25/11/2020 00:00:00,492.65,492.65,0.000,2.460,223.8,0.050
24/11/2020 00:00:00,493.34,493.34,0.000,2.460,223.8,0.050
23/11/2020 00:00:00,488.05,488.05,0.000,2.460,223.8,0.050
22/11/2020 00:00:00,483.05,483.05,0.000,2.460,223.8,0.050
19/11/2020 00:00:00,479.14,479.14,0.000,2.460,223.8,0.050
18/11/2020 00:00:00,481.79,481.79,0.000,2.460,223.8,0.050
17/11/2020 00:00:00,477.79,477.79,0.000,2.460,223.8,0.050
16/11/2020 00:00:00,474.51,474.51,0.000,2.460,223.8,0.050
15/11/2020 00:00:00,468.21,468.21,0.000,2.460,223.8,0.050
12/11/2020 00:00:00,464.27,464.27,0.000,2.460,223.8,0.050
11/11/2020 00:00:00,462.93,462.93,0.000,2.460,223.8,0.050
10/11/2020 00:00:00,459.83,459.83,0.000,2.460,223.8,0.050
09/11/2020 00:00:00,464.94,464.94,0.000,2.460,223.8,0.050
08/11/2020 00:00:00,459.18,459.18,0.000,2.460,223.8,0.050
05/11/2020 00:00:00,453.84,453.84,0.000,2.460,219.5,0.050
04/11/2020 00:00:00,455.59,455.59,0.000,2.460,219.5,0.050
03/11/2020 00:00:00,454.99,454.99,0.000,2.460,219.5,0.050
02/11/2020 00:00:00,453.05,453.05,0.000,2.460,219.5,0.050
01/11/2020 00:00:00,450.17,450.17,0.000,2.460,219.5,0.050
29/10/2020 00:00:00,448.49,448.49,0.000,2.460,219.5,0.050
28/10/2020 00:00:00,446.85,446.85,0.000,2.460,219.5,0.050
27/10/2020 00:00:00,452.69,452.69,0.000,2.460,219.5,0.050
26/10/2020 00:00:00,452.73,452.73,0.000,2.460,219.5,0.050
25/10/2020 00:00:00,455.23,455.23,0.000,2.460,219.5,0.050
22/10/2020 00:00:00,451.86,451.86,0.000,2.460,219.5,0.050
21/10/2020 00:00:00,453.05,453.05,0.000,2.460,219.5,0.050
20/10/2020 00:00:00,452.99,452.99,0.000,2.460,219.5,0.050
19/10/2020 00:00:00,455.35,455.35,0.000,2.460,219.5,0.050
18/10/2020 00:00:00,456.23,456.23,0.000,2.460,219.5,0.050
15/10/2020 00:00:00,453.52,453.52,0.000,2.460,219.5,0.050
14/10/2020 00:00:00,455.24,455.24,0.000,2.460,219.5,0.050
13/10/2020 00:00:00,454.02,454.02,0.000,2.460,219.5,0.050
12/10/2020 00:00:00,453.86,453.86,0.000,2.460,219.5,0.050
11/10/2020 00:00:00,452.63,452.63,0.000,2.460,219.5,0.050
08/10/2020 00:00:00,450.87,450.87,0.000,2.460,219.5,0.050
07/10/2020 00:00:00,447.67,447.67,0.000,2.460,221.7,0.050
06/10/2020 00:00:00,448.93,448.93,0.000,2.460,221.7,0.050
05/10/2020 00:00:00,446.72,446.72,0.000,2.460,221.7,0.050
04/10/2020 00:00:00,443.35,443.35,0.000,2.460,221.7,0.050
01/10/2020 00:00:00,438.65,438.65,0.000,2.460,221.7,0.050
30/09/2020 00:00:00,439.82,439.82,0.000,2.460,221.7,0.050
29/09/2020 00:00:00,434.67,434.67,0.000,2.460,221.7,0.050
24/09/2020 00:00:00,427.02,427.02,0.000,2.460,221.7,0.050
23/09/2020 00:00:00,432.90,432.90,0.000,2.460,221.7,0.050
22/09/2020 00:00:00,437.68,437.68,0.000,2.460,221.7,0.050
21/09/2020 00:00:00,435.11,435.11,0.000,2.460,221.7,0.050
17/09/2020 00:00:00,437.63,437.63,0.000,2.460,221.7,0.050
16/09/2020 00:00:00,440.48,440.48,0.000,2.460,221.7,0.050
15/09/2020 00:00:00,439.45,439.45,0.000,2.460,221.7,0.050
14/09/2020 00:00:00,431.62,431.62,0.000,2.460,221.7,0.050
13/09/2020 00:00:00,425.38,425.38,0.000,2.460,221.7,0.050
10/09/2020 00:00:00,429.18,429.18,0.000,2.460,221.7,0.050
09/09/2020 00:00:00,432.80,432.80,0.000,2.460,221.7,0.050
08/09/2020 00:00:00,430.61,430.61,0.000,2.460,221.7,0.050
07/09/2020 00:00:00,435.89,435.89,0.000,2.460,206.4,0.050
06/09/2020 00:00:00,430.07,430.07,0.000,2.460,206.4,0.050
03/09/2020 00:00:00,429.49,429.49,0.000,2.460,206.4,0.050
02/09/2020 00:00:00,441.14,441.14,0.000,2.460,206.4,0.050
01/09/2020 00:00:00,438.29,438.29,0.000,2.460,206.4,0.050
31/08/2020 00:00:00,438.88,438.88,0.000,2.460,206.4,0.050
30/08/2020 00:00:00,440.71,440.71,0.000,2.460,206.4,0.050
27/08/2020 00:00:00,438.16,438.16,0.000,2.460,206.4,0.050
26/08/2020 00:00:00,437.37,437.37,0.000,2.460,206.4,0.050
25/08/2020 00:00:00,433.59,433.59,0.000,2.460,206.4,0.050
24/08/2020 00:00:00,430.26,430.26,0.000,2.460,206.4,0.050
23/08/2020 00:00:00,428.91,428.91,0.000,2.460,206.4,0.050
20/08/2020 00:00:00,425.94,425.94,0.000,2.460,206.4,0.050
19/08/2020 00:00:00,429.17,429.17,0.000,2.460,206.4,0.050
18/08/2020 00:00:00,432.00,432.00,0.000,2.460,206.4,0.050
17/08/2020 00:00:00,435.04,435.04,0.000,2.460,206.4,0.050
16/08/2020 00:00:00,434.30,434.30,0.000,2.460,206.4,0.050
13/08/2020 00:00:00,427.93,427.93,0.000,2.460,206.4,0.050
12/08/2020 00:00:00,428.44,428.44,0.000,2.460,206.4,0.050
11/08/2020 00:00:00,425.85,425.85,0.000,2.460,206.4,0.050
10/08/2020 00:00:00,419.80,419.80,0.000,2.460,206.4,0.050
09/08/2020 00:00:00,416.07,416.07,0.000,2.460,206.4,0.050
06/08/2020 00:00:00,413.60,413.60,0.000,2.460,197.2,0.050
05/08/2020 00:00:00,414.26,414.26,0.000,2.460,197.2,0.050
04/08/2020 00:00:00,410.46,410.46,0.000,2.460,197.2,0.050
03/08/2020 00:00:00,409.90,409.90,0.000,2.460,197.2,0.050
02/08/2020 00:00:00,406.95,406.95,0.000,2.460,197.2,0.050
29/07/2020 00:00:00,404.25,404.25,0.000,2.460,197.2,0.050
28/07/2020 00:00:00,402.21,402.21,0.000,2.460,197.2,0.050
27/07/2020 00:00:00,400.12,400.12,0.000,2.460,197.2,0.050
26/07/2020 00:00:00,399.27,399.27,0.000,2.460,197.2,0.050
23/07/2020 00:00:00,399.27,399.27,0.000,2.460,197.2,0.050
22/07/2020 00:00:00,398.97,398.97,0.000,2.460,197.2,0.050
21/07/2020 00:00:00,398.76,398.76,0.000,2.460,197.2,0.050
20/07/2020 00:00:00,395.53,395.53,0.000,2.460,197.2,0.050
19/07/2020 00:00:00,395.42,395.42,0.000,2.460,197.2,0.050
16/07/2020 00:00:00,395.98,395.98,0.000,2.460,197.2,0.050
15/07/2020 00:00:00,398.41,398.41,0.000,2.460,197.2,0.050
14/07/2020 00:00:00,393.50,393.50,0.000,2.460,197.2,0.050
13/07/2020 00:00:00,396.15,396.15,0.000,2.460,197.2,0.050
12/07/2020 00:00:00,390.63,390.63,0.000,2.460,197.2,0.050
09/07/2020 00:00:00,384.24,384.24,0.000,2.460,197.2,0.050
08/07/2020 00:00:00,381.28,381.28,0.000,2.460,197.2,0.050
07/07/2020 00:00:00,384.33,384.33,0.000,2.460,204.9,0.050
06/07/2020 00:00:00,383.35,383.35,0.000,2.460,204.9,0.050
05/07/2020 00:00:00,379.54,379.54,0.000,2.460,204.9,0.050
02/07/2020 00:00:00,387.83,387.83,0.000,2.460,204.9,0.050
01/07/2020 00:00:00,384.60,384.60,0.000,2.460,204.9,0.050
30/06/2020 00:00:00,377.88,377.88,0.000,2.460,204.9,0.050
29/06/2020 00:00:00,372.41,372.41,0.000,2.460,204.9,0.050
28/06/2020 00:00:00,373.75,373.75,0.000,2.460,204.9,0.050
25/06/2020 00:00:00,383.78,383.78,0.000,2.460,204.9,0.050
24/06/2020 00:00:00,388.50,388.50,0.000,2.460,204.9,0.050
23/06/2020 00:00:00,391.46,391.46,0.000,2.460,204.9,0.050
22/06/2020 00:00:00,390.28,390.28,0.000,2.460,204.9,0.050
21/06/2020 00:00:00,392.04,392.04,0.000,2.460,204.9,0.050
18/06/2020 00:00:00,397.15,397.15,0.000,2.460,204.9,0.050
17/06/2020 00:00:00,397.58,397.58,0.000,2.460,204.9,0.050
16/06/2020 00:00:00,396.60,396.60,0.000,2.460,204.9,0.050
15/06/2020 00:00:00,384.65,384.65,0.000,2.460,204.9,0.050
14/06/2020 00:00:00,387.86,387.86,0.000,2.460,204.9,0.050
11/06/2020 00:00:00,388.37,388.37,0.000,2.460,204.9,0.050
10/06/2020 00:00:00,394.15,394.15,0.000,2.460,204.9,0.050
09/06/2020 00:00:00,392.42,392.42,0.000,2.460,204.9,0.050
08/06/2020 00:00:00,391.88,391.88,0.000,2.460,204.9,0.050
04/06/2020 00:00:00,385.93,385.93,0.000,2.460,208.6,0.050
03/06/2020 00:00:00,383.74,383.74,0.000,2.460,208.6,0.050
02/06/2020 00:00:00,384.75,384.75,0.000,2.460,208.6,0.050
01/06/2020 00:00:00,384.36,384.36,0.000,2.460,208.6,0.050
31/05/2020 00:00:00,385.00,385.00,0.000,2.460,208.6,0.050
27/05/2020 00:00:00,387.92,387.92,0.000,2.460,208.6,0.050
26/05/2020 00:00:00,390.23,390.23,0.000,2.460,208.6,0.050
25/05/2020 00:00:00,392.00,392.00,0.000,2.460,208.6,0.050
24/05/2020 00:00:00,389.77,389.77,0.000,2.460,208.6,0.050
21/05/2020 00:00:00,386.69,386.69,0.000,2.460,208.6,0.050
20/05/2020 00:00:00,386.62,386.62,0.000,2.460,208.6,0.050
19/05/2020 00:00:00,383.52,383.52,0.000,2.460,208.6,0.050
18/05/2020 00:00:00,382.10,382.10,0.000,2.460,208.6,0.050
17/05/2020 00:00:00,375.57,375.57,0.000,2.460,208.6,0.050
14/05/2020 00:00:00,367.34,367.34,0.000,2.460,208.6,0.050
13/05/2020 00:00:00,380.13,380.13,0.000,2.460,208.6,0.050
12/05/2020 00:00:00,385.78,385.78,0.000,2.460,208.6,0.050
11/05/2020 00:00:00,386.43,386.43,0.000,2.460,178.3,0.050
10/05/2020 00:00:00,388.63,388.63,0.000,2.460,178.3,0.050
07/05/2020 00:00:00,384.08,384.08,0.000,2.460,178.3,0.050
06/05/2020 00:00:00,382.54,382.54,0.000,2.460,178.3,0.050
